Taxpayer_ID,Business_Type,Region,Years_in_Business,Employee_Count,Annual_Revenue,Annual_Expenses,Net_Profit,Taxable_Income,Expected_Tax,Declared_Tax,VAT_Collected,VAT_Paid,Previous_Audits,Previous_Violations,Late_Payments,Industry_Risk,Cash_Transactions_Percentage,Missing_Documents,Invoice_Mismatch,Expense_Ratio,Profit_Margin,Revenue_per_Employee,Tax_Gap,Fraud
130200,Import/Export,Giza,1,13,1562999.1,1045588.64,517410.45,440939.06,99211.29,97807.59,218819.87,146382.41,2,0,1,High,31.08,0,0,0.669,0.331,120230.7,1403.69,1
130201,Retail,Giza,9,14,4386573.96,1823472.97,2563100.99,2561352.58,576304.33,563898.98,614120.35,255286.22,3,1,0,Medium,27.45,1,0,0.416,0.584,313326.71,12405.34,0
130202,Import/Export,Giza,1,9,2167649.2,1164922.04,1002727.17,913888.52,205624.92,203456.62,303470.89,163089.08,0,0,0,High,62.24,1,0,0.537,0.463,240849.91,2168.3,0
130203,Retail,Alex,15,3,1545724.8,1213228.85,332495.95,303620.36,68314.58,67462.12,216401.47,169852.04,0,0,0,Medium,78.33,0,0,0.785,0.215,515241.6,852.47,0
130204,Construction,Alex,13,17,903506.08,710820.8,192685.29,164987.07,37122.09,36880.43,126490.85,99514.91,0,0,0,High,49.57,0,0,0.787,0.213,53147.42,241.66,0
130205,IT,Sharqia,6,15,1214682.08,781032.18,433649.9,378674.2,85201.7,82567.14,170055.49,109344.51,0,0,1,Low,51.53,0,0,0.643,0.357,80978.81,2634.56,0
130206,Import/Export,Giza,4,13,1501549.32,944548.86,557000.46,487166.64,109612.49,108237.64,210216.91,132236.84,2,1,0,High,35.68,0,0,0.629,0.371,115503.79,1374.85,0
130207,Healthcare,Alex,12,16,271251.19,148868.71,122382.48,111970.26,25193.31,24535.18,37975.17,20841.62,0,0,4,Low,37.16,0,0,0.549,0.451,16953.2,658.13,0
130208,Construction,Cairo,17,8,2755427.7,1504866.83,1250560.87,1082172.77,243488.87,242888.9,385759.88,210681.36,0,0,1,High,47.74,1,0,0.546,0.454,344428.46,599.98,0
130209,Manufacturing,Sohag,9,7,1298754.42,758086.5,540667.92,492696.16,110856.64,108456.99,181825.62,106132.11,3,0,1,Medium,66.4,0,0,0.584,0.416,185536.35,2399.65,0
130210,Restaurant,Giza,7,21,1550061.36,1058792.74,491268.63,445796.85,100304.29,98149.62,217008.59,148230.98,0,0,0,Medium,30.51,1,0,0.683,0.317,73812.45,2154.67,0
130211,Education,Assiut,7,15,497453.22,449605.14,47848.08,44906.55,10103.97,9501.29,69643.45,62944.72,0,0,1,Low,32.06,0,0,0.904,0.096,33163.55,602.68,0
130212,Unknown,Unknown,9,7,1248923.91,714940.16,533983.75,501638.45,112868.65,109413.38,174849.35,100091.62,0,0,1,Medium,38.52,0,0,0.572,0.428,178417.7,3455.27,0
130213,Restaurant,Alex,2,8,737322.2,603718.66,133603.54,117327.96,26398.79,25722.57,103225.11,84520.61,0,0,0,Medium,43.6,0,0,0.819,0.181,92165.28,676.22,0
130214,Restaurant,Sharqia,11,16,2135912.11,1953101.61,182810.5,159087.64,35794.72,35218.09,299027.7,273434.23,1,0,0,Medium,49.55,0,1,0.914,0.086,133494.51,576.63,0
130215,Construction,Monufia,7,5,1474684.47,794693.0,679991.48,628614.5,141438.26,138294.45,206455.83,111257.02,0,0,1,High,69.66,0,0,0.539,0.461,294936.89,3143.82,0
130216,Healthcare,Sohag,1,8,1283039.28,654871.67,628167.61,609663.18,137174.22,134697.49,179625.5,91682.03,0,0,1,Low,30.1,1,0,0.51,0.49,160379.91,2476.72,0
130217,Pharmacy,Cairo,5,4,1710559.08,1304025.87,406533.21,350098.04,78772.06,71935.63,239478.27,182563.62,1,0,0,Low,52.22,0,0,0.762,0.238,427639.77,6836.43,1
130218,Education,Dakahlia,9,13,3486227.3,2760248.84,725978.46,662548.6,149073.44,148032.51,488071.82,386434.84,3,0,4,Low,65.37,1,0,0.792,0.208,268171.33,1040.93,0
130219,Import/Export,Cairo,6,11,1607938.77,925134.87,682803.9,592050.82,133211.43,132042.81,225111.43,129518.88,2,0,0,High,10.1,1,0,0.575,0.425,146176.25,1168.62,0
130220,Restaurant,Sharqia,13,13,2985979.33,2615189.69,370789.64,361258.96,81283.27,81283.27,418037.11,366126.56,0,0,1,Medium,21.81,0,0,0.876,0.124,229690.72,0.0,0
130221,Education,Assiut,12,3,947506.93,424785.05,522721.89,458412.34,103142.78,102210.46,132650.97,59469.91,1,0,0,Low,29.42,1,0,0.448,0.552,315835.64,932.32,0
130222,Manufacturing,Cairo,14,20,700019.65,268036.96,431982.7,392988.31,88422.37,88204.04,98002.75,37525.17,0,0,1,Medium,17.09,0,0,0.383,0.617,35000.98,218.33,0
130223,Restaurant,Cairo,18,7,3207337.61,2166189.01,1041148.59,928791.5,208978.09,206469.57,449027.27,303266.46,1,0,0,Medium,16.54,0,0,0.675,0.325,458191.09,2508.51,0
130224,Pharmacy,Monufia,4,3,505922.06,378381.66,127540.4,118979.21,26770.32,25357.85,70829.09,52973.43,3,0,1,Low,45.9,0,0,0.748,0.252,168640.69,1412.47,0
130225,Education,Giza,2,24,1356980.86,584793.08,772187.78,725233.37,163177.51,160360.17,189977.32,81871.03,0,1,1,Low,32.16,0,1,0.431,0.569,56540.87,2817.33,0
130226,Construction,Assiut,5,5,966658.13,581599.13,385059.01,339730.63,76439.39,74629.62,135332.14,81423.88,1,0,2,High,22.43,0,0,0.602,0.398,193331.63,1809.77,0
130227,Healthcare,Sohag,3,8,1716813.86,1622815.67,93998.18,88570.68,19928.4,19666.93,240353.94,227194.19,1,1,0,Low,17.98,0,0,0.945,0.055,214601.73,261.48,0
130228,Healthcare,Monufia,6,12,1177784.4,937574.45,240209.95,238591.96,53683.19,53349.66,164889.82,131260.42,0,0,1,Low,61.0,0,0,0.796,0.204,98148.7,333.54,0
130229,Import/Export,Giza,1,3,1299780.26,616115.76,683664.5,582959.17,131165.81,128307.84,181969.24,86256.21,1,0,0,High,70.52,0,0,0.474,0.526,433260.09,2857.97,0
130230,Healthcare,Alex,4,17,388287.82,349647.88,38639.94,38452.12,8651.73,7894.29,54360.29,48950.7,1,0,0,Low,16.47,1,0,0.9,0.1,22840.46,757.43,1
130231,Construction,Assiut,0,5,305229.22,235724.93,69504.3,59395.99,13364.1,12685.52,42732.09,33001.49,0,0,2,High,29.51,2,0,0.772,0.228,61045.84,678.57,0
130232,Pharmacy,Sohag,1,4,372712.22,336716.62,35995.6,32398.38,7289.63,6970.02,52179.71,47140.33,1,1,1,Low,34.12,0,0,0.903,0.097,93178.05,319.61,1
130233,Retail,Sharqia,2,6,1166876.49,1082857.69,84018.8,83837.71,18863.48,18862.92,163362.71,151600.08,0,1,1,Medium,57.16,0,0,0.928,0.072,194479.42,0.57,0
130234,Construction,Dakahlia,14,17,2277041.79,1500462.53,776579.26,685049.59,154136.16,152483.83,318785.85,210064.75,0,1,1,High,36.59,1,0,0.659,0.341,133943.63,1652.33,0
130235,Retail,Sharqia,6,7,1014219.32,647106.32,367113.0,313256.36,70482.68,68350.57,141990.7,90594.88,1,0,1,Medium,23.61,1,0,0.638,0.362,144888.47,2132.11,0
130236,Restaurant,Sohag,7,16,517822.06,435491.8,82330.25,74397.04,16739.33,16485.57,72495.09,60968.85,2,1,1,Medium,56.21,0,0,0.841,0.159,32363.88,253.76,0
130237,Healthcare,Giza,6,3,2000121.13,1790830.49,209290.64,201513.41,45340.52,44745.96,280016.96,250716.27,0,0,1,Low,64.41,0,1,0.895,0.105,666707.04,594.56,0
130238,Construction,Monufia,0,6,1281270.9,727263.91,554006.99,475454.46,106977.25,91975.0,179377.93,101816.95,3,2,1,High,55.03,1,0,0.568,0.432,213545.15,15002.25,1
130239,Unknown,Unknown,5,10,1159473.41,548402.65,611070.76,540040.96,121509.22,118533.37,162326.28,76776.37,3,2,0,Medium,38.52,0,0,0.473,0.527,115947.34,2975.84,0
130240,Manufacturing,Cairo,14,9,913374.1,852974.08,60400.02,54529.51,12269.14,12168.68,127872.37,119416.37,2,1,0,Medium,67.98,2,0,0.934,0.066,101486.01,100.46,0
130241,Education,Sohag,4,5,773815.22,617599.34,156215.88,143612.63,32312.84,32189.24,108334.13,86463.91,1,1,1,Low,41.15,0,0,0.798,0.202,154763.04,123.6,0
130242,Pharmacy,Monufia,6,3,2204038.9,1263146.95,940891.94,929105.45,209048.73,203165.05,308565.45,176840.57,1,0,1,Low,59.7,0,0,0.573,0.427,734679.63,5883.68,0
130243,Restaurant,Monufia,0,12,4848559.8,4241329.17,607230.62,546001.17,122850.26,119954.19,678798.37,593786.08,2,0,0,Medium,55.69,1,0,0.875,0.125,404046.65,2896.07,0
130244,IT,Dakahlia,5,18,510123.49,320451.6,189671.9,165392.14,37213.23,33278.15,71417.29,44863.22,1,0,1,Low,56.23,2,0,0.628,0.372,28340.19,3935.08,1
130245,Import/Export,Monufia,10,6,3290791.77,2484887.65,805904.13,734330.4,165224.34,165224.34,460710.85,347884.27,0,2,2,High,12.17,0,0,0.755,0.245,548465.3,0.0,0
130246,Education,Cairo,13,8,1328911.38,1205291.55,123619.83,107451.93,24176.68,23320.97,186047.59,168740.82,0,1,2,Low,30.97,1,0,0.907,0.093,166113.92,855.71,0
130247,Restaurant,Cairo,4,24,871316.37,787317.19,83999.18,73670.24,16575.8,16259.94,121984.29,110224.41,0,0,2,Medium,39.06,0,0,0.904,0.096,36304.85,315.86,0
130248,IT,Sohag,11,7,314095.43,168189.58,145905.84,132907.62,29904.22,29628.33,43973.36,23546.54,0,0,2,Low,45.14,1,0,0.535,0.465,44870.78,275.89,0
130249,Manufacturing,Assiut,8,24,471944.65,289850.36,182094.29,159583.41,35906.27,35220.88,66072.25,40579.05,0,0,1,Medium,59.18,0,0,0.614,0.386,19664.36,685.39,0
130250,Manufacturing,Dakahlia,8,29,821263.11,471703.85,349559.25,306208.87,68897.0,68614.57,114976.83,66038.54,0,0,0,Medium,45.45,0,0,0.574,0.426,28319.42,282.43,0
130251,Education,Sohag,17,9,1416503.74,1343947.48,72556.26,68247.29,15355.64,14206.99,198310.52,188152.65,1,0,2,Low,40.63,2,1,0.949,0.051,157389.3,1148.65,0
130252,Pharmacy,Sohag,5,17,440423.14,164534.68,275888.46,249253.97,56082.14,54889.08,61659.24,23034.86,1,1,2,Low,63.38,0,0,0.374,0.626,25907.24,1193.06,0
130253,Restaurant,Alex,0,7,1405642.25,871855.93,533786.31,455610.15,102512.28,101994.83,196789.91,122059.83,0,2,1,Medium,42.36,0,0,0.62,0.38,200806.04,517.45,0
130254,Manufacturing,Sharqia,1,21,2024180.98,1164634.79,859546.18,754850.01,169841.25,162669.8,283385.34,163048.87,0,0,1,Medium,75.83,0,0,0.575,0.425,96389.57,7171.45,0
130255,Retail,Giza,2,24,929718.11,659594.36,270123.75,235101.93,52897.93,52249.93,130160.54,92343.21,2,0,2,Medium,27.24,0,0,0.709,0.291,38738.25,648.01,0
130256,Import/Export,Cairo,10,16,502336.33,301975.39,200360.94,178899.85,40252.47,39061.41,70327.09,42276.55,0,1,1,High,4.79,0,0,0.601,0.399,31396.02,1191.05,0
130257,Manufacturing,Dakahlia,10,7,5060644.67,3067753.3,1992891.37,1885238.94,424178.76,415682.53,708490.25,429485.46,0,0,0,Medium,59.59,0,0,0.606,0.394,722949.24,8496.24,0
130258,Healthcare,Monufia,8,24,1263178.6,545471.1,717707.51,695875.98,156572.09,153939.28,176845.0,76365.95,0,1,2,Low,50.04,0,0,0.432,0.568,52632.44,2632.82,0
130259,Construction,Alex,6,13,493493.27,194240.57,299252.71,297337.55,66900.95,65841.37,69089.06,27193.68,1,0,1,High,42.95,1,0,0.394,0.606,37961.02,1059.58,0
130260,Import/Export,Dakahlia,8,6,1782896.6,1635092.19,147804.41,141891.28,31925.54,31363.54,249605.52,228912.91,0,0,1,High,25.06,0,1,0.917,0.083,297149.43,562.0,0
130261,Restaurant,Monufia,12,6,3071823.16,2605196.94,466626.22,420616.03,94638.61,91553.27,430055.24,364727.57,1,0,0,Medium,32.45,1,0,0.848,0.152,511970.53,3085.34,0
130262,Healthcare,Sharqia,3,8,2718576.64,1449586.17,1268990.47,1193521.01,268542.23,257618.52,380600.73,202942.06,2,0,1,Low,12.8,1,0,0.533,0.467,339822.08,10923.71,0
130263,Pharmacy,Sharqia,12,21,4843805.7,1888914.15,2954891.55,2572814.77,578883.32,573714.61,678132.8,264447.98,0,0,2,Low,50.98,1,0,0.39,0.61,230657.41,5168.72,0
130264,Restaurant,Giza,7,13,1620571.98,870720.5,749851.48,638446.0,143650.35,143650.35,226880.08,121900.87,1,0,3,Medium,12.05,0,0,0.537,0.463,124659.38,0.0,0
130265,Unknown,Unknown,7,8,1053340.93,895444.89,157896.04,143539.98,32296.49,32296.49,147467.73,125362.28,0,1,0,Low,38.52,0,0,0.85,0.15,131667.62,0.0,0
130266,Manufacturing,Dakahlia,3,4,852254.15,736234.15,116020.0,113373.31,25509.0,24804.26,119315.58,103072.78,1,0,0,Medium,14.4,0,0,0.864,0.136,213063.54,704.73,0
130267,IT,Cairo,8,3,702007.16,424277.12,277730.04,267333.68,60150.08,55662.39,98281.0,59398.8,2,0,0,Low,55.46,1,0,0.604,0.396,234002.39,4487.69,0
130268,Construction,Monufia,2,6,2496225.44,2347571.43,148654.01,139395.67,31364.03,30620.72,349471.56,328660.0,2,0,2,High,17.1,1,0,0.94,0.06,416037.57,743.3,0
130269,Retail,Giza,0,6,963118.92,516746.71,446372.21,424872.11,95596.22,94521.14,134836.65,72344.54,1,0,1,Medium,10.23,0,0,0.537,0.463,160519.82,1075.08,0
130270,IT,Alex,8,8,1319995.61,987599.4,332396.21,307658.4,69223.14,67640.69,184799.39,138263.92,0,1,1,Low,40.68,2,0,0.748,0.252,164999.45,1582.45,0
130271,Pharmacy,Alex,8,11,846714.04,676958.72,169755.32,169391.34,38113.05,37315.83,118539.97,94774.22,1,0,2,Low,39.26,0,0,0.8,0.2,76974.0,797.22,0
130272,Import/Export,Monufia,7,7,1370139.19,1236760.12,133379.07,126587.33,28482.15,27915.36,191819.49,173146.42,0,0,2,High,64.91,1,0,0.903,0.097,195734.17,566.79,0
130273,Pharmacy,Alex,4,3,2091493.48,993478.06,1098015.42,1028170.87,231338.45,226836.82,292809.09,139086.93,0,0,1,Low,47.55,1,0,0.475,0.525,697164.49,4501.63,0
130274,Construction,Giza,13,5,2826652.64,2520722.81,305929.83,280295.79,63066.55,60404.25,395731.37,352901.19,1,1,0,High,88.51,1,0,0.892,0.108,565330.53,2662.3,0
130275,Healthcare,Sohag,8,10,833658.33,700746.35,132911.98,130934.59,29460.28,28176.88,116712.17,98104.49,2,1,1,Low,18.28,0,0,0.841,0.159,83365.83,1283.4,0
130276,Healthcare,Giza,6,18,536354.5,349665.5,186689.0,166043.91,37359.88,36728.11,75089.63,48953.17,2,0,2,Low,29.52,0,0,0.652,0.348,29797.47,631.77,0
130277,Healthcare,Dakahlia,6,8,3331289.08,2720909.21,610379.86,609935.03,137235.38,135694.77,466380.47,380927.29,0,1,0,Low,24.39,0,1,0.817,0.183,416411.13,1540.61,0
130278,Retail,Monufia,5,3,1476130.94,1148949.88,327181.06,323731.32,72839.55,72839.55,206658.33,160852.98,0,1,0,Medium,38.66,1,0,0.778,0.222,492043.65,0.0,0
130279,IT,Dakahlia,20,19,2024083.5,1296848.77,727234.73,625016.99,140628.82,140628.82,283371.69,181558.83,1,0,2,Low,8.93,1,0,0.641,0.359,106530.71,0.0,0
130280,Manufacturing,Dakahlia,12,10,813654.01,495101.62,318552.39,281571.93,63353.69,61168.18,113911.56,69314.23,0,0,1,Medium,65.42,0,0,0.608,0.392,81365.4,2185.51,0
130281,Education,Assiut,0,4,1591296.07,967784.21,623511.86,541356.0,121805.1,118790.97,222781.45,135489.79,2,0,0,Low,5.86,0,1,0.608,0.392,397824.02,3014.13,0
130282,IT,Monufia,0,20,1074782.15,742534.22,332247.93,297631.66,66967.12,64874.78,150469.5,103954.79,1,0,2,Low,30.85,0,0,0.691,0.309,53739.11,2092.34,0
130283,Restaurant,Monufia,9,8,1676765.12,1069845.21,606919.9,537518.44,120941.65,118654.77,234747.12,149778.33,1,0,0,Medium,19.84,1,0,0.638,0.362,209595.64,2286.87,0
130284,Retail,Monufia,0,11,511131.86,473729.03,37402.82,35542.58,7997.08,6429.91,71558.46,66322.06,0,2,0,Medium,65.58,1,0,0.927,0.073,46466.53,1567.17,1
130285,Restaurant,Sohag,23,6,4763266.09,4176329.08,586937.01,525462.56,118229.08,117105.46,666857.25,584686.07,0,0,1,Medium,31.51,1,0,0.877,0.123,793877.68,1123.61,0
130286,Pharmacy,Sohag,4,7,1896314.64,1575678.41,320636.22,289550.04,65148.76,63885.38,265484.05,220594.98,0,0,2,Low,21.27,1,0,0.831,0.169,270902.09,1263.38,0
130287,Restaurant,Sharqia,11,23,2175282.78,1417738.81,757543.96,755271.11,169936.0,165462.94,304539.59,198483.43,0,0,2,Medium,33.03,0,0,0.652,0.348,94577.51,4473.06,0
130288,Restaurant,Alex,8,17,4877650.34,2725696.36,2151953.99,1902913.59,428155.56,387485.63,682871.05,381597.49,0,0,3,Medium,34.26,0,0,0.559,0.441,286920.61,40669.93,0
130289,Import/Export,Sharqia,8,6,742942.97,466464.7,276478.27,248932.02,56009.7,52819.52,104012.02,65305.06,0,0,1,High,10.39,1,0,0.628,0.372,123823.83,3190.18,0
130290,Construction,Alex,11,13,2277920.26,931068.49,1346851.77,1240073.76,279016.6,266415.62,318908.84,130349.59,0,0,1,High,7.3,0,0,0.409,0.591,175224.64,12600.98,0
130291,Manufacturing,Alex,8,8,338353.51,204487.26,133866.25,121833.04,27412.43,27363.26,47369.49,28628.22,1,0,2,Medium,12.6,0,1,0.604,0.396,42294.19,49.17,0
130292,Manufacturing,Sohag,1,5,2541517.75,1328330.11,1213187.64,1071224.12,241025.43,238374.93,355812.49,185966.22,2,0,0,Medium,70.67,0,0,0.523,0.477,508303.55,2650.49,0
130293,Manufacturing,Monufia,3,7,1366102.97,751138.23,614964.75,564942.62,127112.09,121193.3,191254.42,105159.35,1,0,2,Medium,28.74,0,0,0.55,0.45,195157.57,5918.79,0
130294,Restaurant,Monufia,15,18,1364143.95,618661.48,745482.47,709626.93,159666.06,159666.06,190980.15,86612.61,0,1,0,Medium,50.8,1,0,0.454,0.546,75785.77,0.0,1
130295,IT,Sharqia,9,6,1438928.93,1186098.33,252830.6,241775.68,54399.53,52367.51,201450.05,166053.77,2,0,0,Low,54.12,1,0,0.824,0.176,239821.49,2032.01,0
130296,Unknown,Unknown,8,7,2096800.47,1790265.95,306534.52,272963.74,61416.84,60825.93,293552.07,250637.23,1,0,0,Low,38.52,0,0,0.854,0.146,299542.92,590.91,0
130297,Construction,Cairo,1,3,1480796.74,841934.28,638862.46,569421.87,128119.92,125297.99,207311.54,117870.8,2,2,1,High,8.68,0,0,0.569,0.431,493598.91,2821.93,0
130298,Manufacturing,Monufia,9,8,715144.08,293262.22,421881.87,401306.79,90294.03,88209.64,100120.17,41056.71,1,1,0,Medium,28.03,0,0,0.41,0.59,89393.01,2084.39,0
130299,IT,Sharqia,9,27,1612000.42,910566.16,701434.26,630254.1,141807.17,136500.43,225680.06,127479.26,0,1,2,Low,15.68,0,0,0.565,0.435,59703.72,5306.75,0
130300,Pharmacy,Giza,11,16,578674.71,459191.2,119483.5,104245.77,23455.3,22968.46,81014.46,64286.77,0,2,2,Low,39.82,1,0,0.794,0.206,36167.17,486.84,0
130301,Import/Export,Monufia,8,3,569531.23,244899.43,324631.81,299701.37,67432.81,65783.67,79734.37,34285.92,0,0,3,High,25.91,0,1,0.43,0.57,189843.74,1649.14,0
130302,Import/Export,Monufia,13,16,1061325.65,997348.64,63977.01,54877.02,12347.33,11364.13,148585.59,139628.81,0,0,1,High,41.02,0,1,0.94,0.06,66332.85,983.2,1
130303,Construction,Dakahlia,6,14,2832050.79,1709686.58,1122364.21,1115768.6,251047.93,247632.88,396487.11,239356.12,1,0,2,High,20.84,0,0,0.604,0.396,202289.34,3415.06,0
130304,Restaurant,Sharqia,7,6,395130.9,195548.7,199582.2,182074.14,40966.68,39508.19,55318.33,27376.82,0,0,0,Medium,30.76,0,0,0.495,0.505,65855.15,1458.49,0
130305,Construction,Giza,2,12,640035.86,314086.99,325948.87,279386.65,62862.0,59319.76,89605.02,43972.18,0,0,1,High,17.24,1,0,0.491,0.509,53336.32,3542.24,0
130306,Education,Dakahlia,6,29,2196389.61,1355598.57,840791.03,781094.5,175746.26,155990.5,307494.54,189783.8,0,0,1,Low,30.91,3,1,0.617,0.383,75737.57,19755.76,1
130307,Healthcare,Giza,0,8,1370981.12,1257771.91,113209.22,98792.76,22228.37,21915.19,191937.36,176088.07,1,0,1,Low,72.51,2,0,0.917,0.083,171372.64,313.18,0
130308,Construction,Monufia,5,8,727160.88,528924.38,198236.49,175892.97,39575.92,38947.6,101802.52,74049.41,0,1,0,High,54.3,0,0,0.727,0.273,90895.11,628.31,0
130309,IT,Assiut,8,5,1755053.88,1287251.61,467802.27,423480.12,95283.03,91846.11,245707.54,180215.23,3,0,1,Low,20.86,2,0,0.733,0.267,351010.78,3436.91,0
130310,Construction,Cairo,8,15,1598154.3,742767.23,855387.07,782782.95,176126.16,166915.41,223741.6,103987.41,1,0,1,High,38.59,1,0,0.465,0.535,106543.62,9210.76,0
130311,Restaurant,Giza,4,12,428328.59,304253.73,124074.86,106527.73,23968.74,23439.12,59966.0,42595.52,3,0,1,Medium,35.36,0,1,0.71,0.29,35694.05,529.62,0
130312,Retail,Giza,15,7,304900.97,248063.76,56837.21,56028.32,12606.37,12546.66,42686.14,34728.93,0,1,1,Medium,22.47,0,0,0.814,0.186,43557.28,59.71,0
130313,Healthcare,Cairo,6,22,1620553.79,1215654.17,404899.62,361579.27,81355.34,80512.99,226877.53,170191.58,1,0,1,Low,29.22,0,0,0.75,0.25,73661.54,842.35,0
130314,Construction,Dakahlia,0,20,1771557.13,1552413.41,219143.72,187566.57,42202.48,39814.73,248018.0,217337.88,1,0,2,High,55.27,0,0,0.876,0.124,88577.86,2387.75,0
130315,Pharmacy,Giza,16,14,1822398.1,1327118.3,495279.8,430153.23,96784.48,96728.68,255135.73,185796.56,1,0,2,Low,68.8,1,0,0.728,0.272,130171.29,55.79,0
130316,Healthcare,Sharqia,12,4,639460.36,445464.39,193995.98,190239.64,42803.92,41189.41,89524.45,62365.01,1,0,2,Low,67.1,0,0,0.697,0.303,159865.09,1614.51,0
130317,IT,Cairo,5,6,2160451.58,882501.77,1277949.81,1121309.76,252294.7,215824.03,302463.22,123550.25,0,1,2,Low,64.85,0,0,0.408,0.592,360075.26,36470.67,1
130318,Import/Export,Giza,2,37,3479454.35,2335209.19,1144245.16,1114196.08,250694.12,250002.67,487123.61,326929.29,1,0,0,High,37.06,0,0,0.671,0.329,94039.31,691.45,0
130319,Healthcare,Cairo,9,17,1050765.93,574388.02,476377.92,475537.03,106995.83,106325.35,147107.23,80414.32,0,0,1,Low,21.73,0,0,0.547,0.453,61809.76,670.48,0
130320,Education,Dakahlia,10,17,916974.14,718097.93,198876.22,195589.6,44007.66,43388.11,128376.38,100533.71,0,1,0,Low,56.76,1,0,0.783,0.217,53939.66,619.55,0
130321,Import/Export,Alex,5,3,465060.02,271981.86,193078.16,173438.59,39023.68,37555.32,65108.4,38077.46,0,1,0,High,18.57,0,0,0.585,0.415,155020.01,1468.36,0
130322,Construction,Sharqia,3,25,1440974.28,1137486.36,303487.92,294400.09,66240.02,63924.16,201736.4,159248.09,0,0,2,High,25.29,1,0,0.789,0.211,57638.97,2315.86,0
130323,Education,Cairo,3,7,1123100.67,546790.25,576310.42,521820.03,117409.51,117409.51,157234.09,76550.63,0,0,0,Low,39.87,0,0,0.487,0.513,160442.95,0.0,0
130324,Construction,Sohag,11,10,1180001.48,425767.75,754233.73,720993.99,162223.65,158191.82,165200.21,59607.48,1,1,0,High,37.93,1,1,0.361,0.639,118000.15,4031.83,0
130325,Import/Export,Assiut,5,4,1063824.79,967743.63,96081.16,84462.2,19003.99,18876.45,148935.47,135484.11,0,0,0,High,11.4,2,0,0.91,0.09,265956.2,127.55,0
130326,Import/Export,Alex,5,11,1447753.35,1207389.32,240364.02,238804.41,53730.99,52427.46,202685.47,169034.51,0,0,0,High,55.6,1,0,0.834,0.166,131613.94,1303.53,0
130327,IT,Dakahlia,8,11,1209413.1,975025.8,234387.3,223478.88,50282.75,49890.34,169317.83,136503.61,1,0,2,Low,75.11,0,0,0.806,0.194,109946.65,392.4,0
130328,Construction,Cairo,5,4,742870.28,434004.31,308865.97,287837.51,64763.44,64522.82,104001.84,60760.6,0,0,1,High,56.16,1,0,0.584,0.416,185717.57,240.62,0
130329,IT,Sharqia,9,16,783209.5,346405.77,436803.73,391438.53,88073.67,86941.06,109649.33,48496.81,0,1,2,Low,13.77,0,0,0.442,0.558,48950.59,1132.61,0
130330,IT,Monufia,4,20,773247.14,396185.42,377061.72,360908.05,81204.31,81204.31,108254.6,55465.96,0,0,0,Low,46.8,3,0,0.512,0.488,38662.36,0.0,0
130331,Import/Export,Assiut,9,20,1599896.35,676916.08,922980.27,877254.26,197382.21,193785.61,223985.49,94768.25,1,1,2,High,26.11,0,0,0.423,0.577,79994.82,3596.6,0
130332,Manufacturing,Sharqia,15,14,3066924.58,1096400.0,1970524.58,1871306.18,421043.89,421043.89,429369.44,153496.0,1,0,0,Medium,40.24,0,0,0.357,0.643,219066.04,0.0,0
130333,IT,Sohag,9,7,3533350.91,3084887.52,448463.39,446271.16,100411.01,98244.01,494669.13,431884.25,2,0,2,Low,20.66,0,0,0.873,0.127,504764.42,2167.0,0
130334,Pharmacy,Giza,12,6,626299.63,580481.32,45818.31,45287.58,10189.7,9595.21,87681.95,81267.39,0,0,1,Low,23.75,1,0,0.927,0.073,104383.27,594.5,0
130335,Education,Monufia,2,6,894529.8,422682.82,471846.98,401596.11,90359.12,89859.71,125234.17,59175.59,0,0,0,Low,40.3,1,1,0.473,0.527,149088.3,499.42,0
130336,Import/Export,Cairo,5,14,1377823.53,1273802.54,104020.99,88585.17,19931.66,19840.79,192895.29,178332.36,3,0,0,High,19.93,0,1,0.925,0.075,98415.97,90.87,0
130337,Pharmacy,Alex,13,4,1891927.8,1752373.66,139554.14,129675.93,29177.09,28483.2,264869.89,245332.31,0,0,1,Low,62.45,1,0,0.926,0.074,472981.95,693.89,0
130338,IT,Dakahlia,10,17,1120249.64,564102.05,556147.59,523069.03,117690.53,116480.26,156834.95,78974.29,2,0,0,Low,72.33,3,1,0.504,0.496,65897.04,1210.28,0
130339,Construction,Assiut,12,5,1385425.92,946718.09,438707.83,426002.02,95850.46,91562.63,193959.63,132540.53,0,0,0,High,43.06,1,0,0.683,0.317,277085.18,4287.83,0
